,post,number_of_likes,number_of_comments,caption_hashtags,date,caption,caption_length,comments
Happy Earth Month.,<Post Cb-o7kup_tV>,5602,28,[],05/04/22,Happy Earth Month. Growing your own food is better for you and the Earth. Let them know.,88,"[{'text': '""they don\'t know I left to go garden""', 'length': 37}, {'text': 'We’re all confused. 😂', 'length': 21}, {'text': 'Dont get it but it looks bad lol 😂', 'length': 34}, {'text': 'Lmaoooooo what 😂', 'length': 16}, {'text': 'Can’t with this 😂', 'length': 17}, {'text': 'Hahaha so gooooood!!!', 'length': 21}, {'text': 'As long as I can garden 🤷\u200d♀️', 'length': 28}, {'text': ""So no one's buried in the garden? 🤷🏾\u200d♂️"", 'length': 39}, {'text': 'Wait wtf is this', 'length': 16}, {'text': 'hahahaha masterpiece', 'length': 20}, {'text': '🌼🌼🌼', 'length': 3}, {'text': '?', 'length': 1}, {'text': 'Wait, is this guy getting up in the middle of sex to water his garden?', 'length': 70}, {'text': 'they don’t know the “they don’t know” meme. well played, @reformation', 'length': 69}, {'text': '@lieesuhh you', 'length': 13}]"
Circular Ref Jeans,<Post Cb8RmkEP6dv>,5806,47,[],04/04/22,"Circular Ref Jeans made with fabric scraps from the cutting room floor. So they’re technically part garbage, but you couldn’t tell by looking at them.",150,"[{'text': 'Are y’all fixing afterpay on the website??', 'length': 42}, {'text': 'when will you be able to restock the zenni dress?', 'length': 49}, {'text': 'Will the Frankie Dress in Buena be restocked anytime soon? I love it so much and I would love to get it for my step sister’s wedding in June!', 'length': 141}, {'text': 'Hey Ref, will you be bringing back the Harper Ultra High Rise in black? They are my favorite jeans of all time! Thank you!! 💖', 'length': 125}, {'text': 'will the vesta pants in hot pink come back in stock? 😍', 'length': 54}, {'text': 'Are y’all restocking the liv eco move?', 'length': 38}, {'text': 'please offer your jeans in a shorter length as well! 🙏🏼 sincerely, a short girl who loves reformation', 'length': 101}, {'text': '😍😍', 'length': 2}, {'text': 'I love those jeans 😍', 'length': 20}, {'text': ""I just want to know what she's looking at to the right 👀"", 'length': 56}, {'text': '👌👌👌💙💙💙', 'length': 6}, {'text': '💛💛', 'length': 2}, {'text': 'Loveeee 👏', 'length': 9}, {'text': 'So just like me. Got it.', 'length': 24}, {'text': 'obsessed', 'length': 8}, {'text': 'the first pants 😩🤍', 'length': 18}, {'text': 'YES YES', 'length': 7}, {'text': 'Still beautiful to meeee🤷\u200d♀️💛', 'length': 29}, {'text': '🥰', 'length': 1}, {'text': 'This caption 😂', 'length': 14}, {'text': 'Love them all 😍', 'length': 15}, {'text': '❤️❤️❤️', 'length': 6}, {'text': '🧿💙👖', 'length': 3}, {'text': 'could you please create a few pairs of jeans for people with thicker legs/bum and smaller waist?', 'length': 96}, {'text': '😍', 'length': 1}, {'text': 'Part garbage 😂', 'length': 14}, {'text': 'Do you sell these sandals as well? @reformation', 'length': 47}, {'text': 'The red top and brown top @candiceswanepoel is wearing in this post and on the story. 🔥🔥 Can I get a link for those on the website??', 'length': 132}, {'text': '@jamiewrob she reminds me of you :)', 'length': 35}]"
Minimal things for,<Post Cb6QjVhJLLR>,3186,18,[],04/04/22,Minimal things for maximal hotness.,35,"[{'text': 'Hi- I have been trying to order this dress for 2 weeks. I processed the ore order last week and I never got a confirmation.  Now it’s waitlisted. I DMd and emailed about this', 'length': 174}, {'text': 'Hi. I need customer support and no one is answering. Website charged the order 3 times and did not process it! Please help', 'length': 122}, {'text': 'Hi, do y’all not offer Afterpay anymore?', 'length': 40}, {'text': 'Hello! Do you plan on restocking the Embry dress in Plum?', 'length': 57}, {'text': 'Are the black strap heels also reformation?', 'length': 43}, {'text': 'Hi, how can we pre-order an item? The pre-order tab doesn’t seem to work!', 'length': 73}, {'text': '😍😍😍 BEAUTIFUL!!', 'length': 15}, {'text': 'Gorgeous! 🖤', 'length': 11}, {'text': '😍😍', 'length': 2}, {'text': '❤️', 'length': 2}]"
@mayastepper’s feet look,<Post Cb3a7yFviQQ>,3964,25,[],02/04/22,@mayastepper’s feet look good in Ref.,37,"[{'text': 'Love black dress.  Where is it in shop????', 'length': 42}, {'text': 'When is the ponce location opening?', 'length': 35}, {'text': 'Hi! Following up on my DM again ! ❤️', 'length': 36}, {'text': 'Hey, how can I get in contact with a human not a bot? I need support ASAP. Website charged me three times and did not process the order. Please help 😭', 'length': 150}, {'text': 'What pants r these?!', 'length': 20}, {'text': 'What are those SLAX tho? I need those.', 'length': 38}, {'text': 'Check dm!', 'length': 9}, {'text': '🖤', 'length': 1}, {'text': '🌸', 'length': 1}, {'text': 'I wish my feet could wear ref :( i ordered a pair of sandals but they are sooo narrow. Please consider making medium or wide options in the future, not everyone has super narrow feet', 'length': 182}, {'text': '@ smm love u queen', 'length': 18}, {'text': 'Beautiful 🥰', 'length': 11}, {'text': 'Loveee that brown dress and the button up😍😍👏🏼 so cute', 'length': 53}, {'text': '😍😍😍', 'length': 3}, {'text': 'You are sizzling hot', 'length': 20}, {'text': '🖤🖤', 'length': 2}, {'text': '@eva.armaos', 'length': 11}]"
"Good for aprés-ski,",<Post Cb034seDSs6>,5971,57,[],01/04/22,"Good for aprés-ski, but also during-ski. @bouard_lea",52,"[{'text': 'are y’all no longer using afterpay as a form of payment???', 'length': 58}, {'text': 'Reformation gives you wings', 'length': 27}, {'text': 'As someone that always wears dresses and skirts, I wish all ads looked like this. 😁', 'length': 83}, {'text': 'I can’t this is amazing', 'length': 23}, {'text': '👏👏👏', 'length': 3}, {'text': 'Best campaign ever', 'length': 18}, {'text': 'Watching on repeat ❤️', 'length': 21}, {'text': 'She wins', 'length': 8}, {'text': 'Bring back the Harper two piece please ❤️', 'length': 41}, {'text': 'holy sht', 'length': 8}, {'text': 'Ahahaha génial 🔥❤️', 'length': 18}, {'text': 'It’s giving Aries Season', 'length': 24}, {'text': 'Epic ⚡️⚡️⚡️', 'length': 11}, {'text': 'What!?? Ripper in a dress 😍', 'length': 27}, {'text': 'The girls that get it, GET IT💅💛', 'length': 31}, {'text': 'Goals', 'length': 5}, {'text': '❤️', 'length': 2}, {'text': 'So good ❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥', 'length': 20}, {'text': 'Niceeeeeee @siumeilover1314', 'length': 27}, {'text': '@beth_w this will be you', 'length': 24}, {'text': '@gowneyedgirl what a coincidence!', 'length': 33}, {'text': '@clhannahh', 'length': 10}, {'text': '@seattlestella1 tell @superheroesmgmt about REF!', 'length': 48}, {'text': '@tay.rov you, yesterday.', 'length': 24}, {'text': 'This campaign made for u @ella.bloor', 'length': 36}, {'text': '@darbymountford is this you ???', 'length': 31}, {'text': '@mrjimmysmithson  is this @jodieparmentier3 ?', 'length': 45}, {'text': '@tatianahelena_ @taylorcassar me on the ski slopes xxx', 'length': 54}, {'text': '@cavella1 @laura.millichap you’ll do this next year - I’ll film 🎥', 'length': 65}, {'text': '@j__sharp__ goals.', 'length': 18}, {'text': 'Might do a wedding on the slopes 😂 - @ottiliewarren', 'length': 51}, {'text': 'Goals @sharaguilar 🙌', 'length': 20}, {'text': '🔥🔥🔥', 'length': 3}, {'text': '🤍💙🤍💙', 'length': 4}, {'text': 'That’s amaze balls!', 'length': 19}, {'text': '👏', 'length': 1}, {'text': '@kittykatdixon you can ski in anything 😉', 'length': 40}, {'text': 'Wut 😮', 'length': 5}, {'text': 'Not cold ?😢', 'length': 11}, {'text': '@reformation by far my favorite dresses of life. I own 12 (might be more). Fedex is HORRIBLE. Please consider another option. Packages are dirty, damaged, late, etc. Every single time I order this happens.', 'length': 205}, {'text': 'Badasssssss', 'length': 11}]"
We look good,<Post Cb0QhfLpzk->,2939,25,['refbabes'],01/04/22,We look good together. #refbabes,32,"[{'text': 'To bad your set won’t ever arrive together these scam artists will be sure to send you precisely one half of the set. You paid full price for \n\nDon’t do it ….', 'length': 158}, {'text': 'Beautiful! Will you have the option of selling gently worn reformation pieces on your website?', 'length': 94}, {'text': 'I’m trying to check out and your website isn’t letting me.  I’ve tried several browsers.  Is it down?', 'length': 101}, {'text': 'Hey how do you buy the landers set? No sizes listed yet for me.', 'length': 63}, {'text': 'When’s your next plus size drop?', 'length': 32}, {'text': '🔥🔥', 'length': 2}, {'text': '🔥🔥', 'length': 2}, {'text': 'Obsessed', 'length': 8}, {'text': 'Love', 'length': 4}, {'text': '🔥🔥', 'length': 2}, {'text': 'These are stunning!! Love the denim 😍😍👏🏼', 'length': 40}, {'text': '💘💘💘', 'length': 3}, {'text': 'I want the landers set but the sizes aren’t showing on the website 😭', 'length': 68}, {'text': '🤍🤍🤍', 'length': 3}, {'text': 'Worst service! Never again', 'length': 26}, {'text': '@rebeccakarasik get this', 'length': 24}]"
Been waiting for,<Post Cbx-jRCDFH3>,2456,49,[],31/03/22,Been waiting for this moment for all our life. @taylor.dorothea,63,"[{'text': 'She’s killing it !', 'length': 18}, {'text': 'When would Afterpay be available again?', 'length': 39}, {'text': 'Did you get any answer from them? They have been ghosting me all day. 😢', 'length': 71}, {'text': 'Hey! Hoping someone on your support team will be able to contact me regarding a charge from reformation that was randomly processed. I sent an email today.', 'length': 155}, {'text': 'Her proud smile 😍', 'length': 17}, {'text': '😍❤️❤️ hell yeah!', 'length': 16}, {'text': 'Brilliant 🥁', 'length': 11}, {'text': '🔥🔥🔥', 'length': 3}, {'text': 'Yesss, I freaking LOVE her!', 'length': 27}, {'text': 'this is the best.', 'length': 17}, {'text': 'Now this is a vibe!', 'length': 19}, {'text': 'Love her!!!', 'length': 11}, {'text': '🔥🔥🔥🥰🥰🥰👏🏾👏🏾👏🏾', 'length': 12}, {'text': 'This is a vibe 😮\u200d💨', 'length': 18}, {'text': 'This is the best thing I’ve seen all week ❤️ 🎵', 'length': 46}, {'text': 'AMAZINGGG👏🏼👏🏼👏🏼 😍 so cool!!', 'length': 27}, {'text': 'Mythical Dorothea!!!', 'length': 20}, {'text': 'My favorite drum roll!!!!!', 'length': 26}, {'text': 'Stop this is so cute', 'length': 20}, {'text': '❤️\u200d🔥❤️\u200d🔥', 'length': 8}, {'text': 'This is the coolest!!!!', 'length': 23}, {'text': 'Awww I love her', 'length': 15}, {'text': 'So awesome!!!', 'length': 13}, {'text': '🔥🔥', 'length': 2}, {'text': 'Genius', 'length': 6}, {'text': 'Killing it ! That is tge attitude 🙌❤️', 'length': 37}, {'text': '@ericatrotter you in 40 years', 'length': 29}, {'text': '@miriamleflair die @mrwtzjulia in 40 joa', 'length': 40}, {'text': '@officialstacynevaeh maybe she’s available for The Void 🔥😂', 'length': 58}, {'text': '@elvisamataj 🎶❤️', 'length': 16}, {'text': '👏🏼👏🏼👏🏼🔥🔥🔥❤️', 'length': 11}, {'text': '🔥🔥🔥', 'length': 3}, {'text': '🔥🔥🔥🔥🔥', 'length': 5}, {'text': 'It’s giving Meg White', 'length': 21}, {'text': 'Absolutely killing it at life', 'length': 29}, {'text': 'Yeeewwwww 🔥🔥🔥', 'length': 13}]"
Buttons for keeping,<Post Cbsq42fvM8q>,2201,8,[],29/03/22,"Buttons for keeping your hands busy, like if you want to cut down on your screen time or avoid texting that one person.",119,"[{'text': '@reformation Are there any new plus size styles on the horizion? We would love to see some new plus options!', 'length': 108}, {'text': '😍😍😍😍', 'length': 4}, {'text': 'Your plus size selection is a joke at this point. You’re constantly launching new products for straight sizes yet we’re lucky if we get something new every few months and it’s always the same styles and silhouettes. Make every product plus size. Don’t separate them.', 'length': 266}, {'text': 'Love the outfit! 😍❤️', 'length': 20}, {'text': 'When did you start making in China/Vietnam???', 'length': 45}, {'text': 'Loveeee this set!!😍', 'length': 19}]"
No such thing,<Post CbqMbfmPq8A>,4551,29,[],28/03/22,No such thing as a bad reason to wear Ref.,42,"[{'text': 'hi! will the faye pants be coming in any color other than ivory? i’d love to wear them to prom this may', 'length': 103}, {'text': 'What’s post-demmy', 'length': 17}, {'text': '💗💗💗', 'length': 3}, {'text': 'There’s never a bad reason to wear reformation 👏🏼😍', 'length': 50}, {'text': 'You guys do social media better than literally everyone else. Always worth the read. I never scroll past. And my ref clothes are, in fact, the royal stars of my closet. 🙌', 'length': 170}, {'text': 'This would be me but they’re not modest enough and I don’t wanna cover up the pretty 😢', 'length': 86}, {'text': 'Jealous of the student that can afford reformation clothing, as if it’s a common privilege for most students lol', 'length': 112}, {'text': 'I need a reformation sale 😅.', 'length': 28}, {'text': 'I wore ref to my mom and dad’s funeral because I didn’t want to wear black and floral seemed like a good vibe', 'length': 109}, {'text': 'Loling at the fact that that second tweet got included', 'length': 54}, {'text': '@frickindumb sexy funeral', 'length': 25}, {'text': 'um hi @jelenakolomejac !!!', 'length': 26}, {'text': 'How do I become a model for @reformation 😭💔 my dream! Pleeeease universe help me manifest this! ❤️ There is never a bad time to wear reformation like ever!', 'length': 155}]"
@candiceswanepoel looks good,<Post CboNRwNvY3r>,5459,37,[],28/03/22,@candiceswanepoel looks good in Ref.,36,"[{'text': 'When are you restocking? 🍊 🧡', 'length': 28}, {'text': 'Sassy!!', 'length': 7}, {'text': 'Stunning! 🔥🔥', 'length': 12}, {'text': 'Love orange 🍊', 'length': 13}, {'text': '🔥🔥🔥', 'length': 3}, {'text': 'The color!!!🔥🔥🔥🔥', 'length': 16}, {'text': '😍😍😍😍', 'length': 4}, {'text': '🔥🔥🔥🔥', 'length': 4}, {'text': 'Song?', 'length': 5}, {'text': 'Of course she looks good in EVERYTHING', 'length': 38}, {'text': 'This colour!!😍😍😍🙌🏻', 'length': 18}, {'text': '🥰', 'length': 1}, {'text': 'She looks incredible in literally everything 🔥', 'length': 46}, {'text': 'Orange My God. 🍊', 'length': 16}, {'text': 'I love the girl in the background. #notgivingaf is more like my kinda style 😁', 'length': 77}, {'text': '🧡🧡🧡', 'length': 3}, {'text': '🔥🔥🔥', 'length': 3}, {'text': '🧡', 'length': 1}, {'text': '🧡🧡🧡', 'length': 3}, {'text': 'Candice looks good in ANYTHING ! But Ref makes regular people look and feel like they can look as good as her 😆', 'length': 111}, {'text': '🔥', 'length': 1}, {'text': 'Gorgeous!!!', 'length': 11}, {'text': 'Flawless!😎', 'length': 10}, {'text': 'girl in back is cute!!!!', 'length': 24}, {'text': 'Your clothes are Amazing❤️. But Candice would Look good even in a plastic bag🔥', 'length': 78}, {'text': '@reformation are these items still available?', 'length': 45}, {'text': ""@reformation Will the Alden dress in ivory be available for European customers soon ? I've been waiting for it for ages...it's either for pre order (US customers only) or sold out... 😢😢😢💔💔💔💔"", 'length': 190}, {'text': 'So fucking hot @candiceswanepoel', 'length': 32}, {'text': 'This outfit on you @annaecrowe', 'length': 30}]"
Ref Supper Clubbing,<Post CblR9uSPcjI>,4463,32,[],26/03/22,Ref Supper Clubbing in Miami.,29,"[{'text': 'Do you guys carry the extended sizes in any physical stores?', 'length': 60}, {'text': 'is the maya dress in black ever going to be not pre order only? i think pre orders are only shipped to the US, while i live internationally. ty', 'length': 143}, {'text': 'Okay but how do we get these tote bags', 'length': 38}, {'text': 'Will you release the flounce skirt in mire colors? ☺️', 'length': 53}, {'text': 'uhhhh link the tote 🥺👉👈', 'length': 23}, {'text': 'Obsessed with this vibe😍', 'length': 24}, {'text': 'Need 👏 the 👏 totes!', 'length': 19}, {'text': 'I’ll take 50😍😍😍👏🏼', 'length': 17}, {'text': 'i want to but this tote so bad pleaseeee', 'length': 40}, {'text': 'Humidity haters?.. Yet gathered in the humidity capital of the country 😂🤦🏼\u200d♀️', 'length': 77}, {'text': 'need the humidity haters only club tote right NOW', 'length': 49}, {'text': 'Need this tote 🔥🔥', 'length': 17}, {'text': '😍😍😍', 'length': 3}, {'text': 'Give us all the damn totes!!! 🤞🏼', 'length': 32}, {'text': 'Totes totes totes!!!', 'length': 20}, {'text': '🤩🤩🤩', 'length': 3}, {'text': 'Where is and how do we get the Humidity Haters tote??? 😻', 'length': 56}, {'text': 'this is a whole a$$ mood', 'length': 24}, {'text': '@reformation Can you tell me please if you will bring back the Finn linen bottoms in size 4? Thank you 😊', 'length': 104}, {'text': '@claireholt ❣️', 'length': 14}, {'text': '@tay.rov', 'length': 8}, {'text': '@kristadeguchy super ⭐️', 'length': 23}]"
"Meet Lauren Singer,",<Post Cbivid3P7Aa>,1829,9,[],25/03/22,"Meet Lauren Singer, a zero-waste environmentalist and blogger at @trashisfortossers. Link up top for more on Lauren and her work.",129,"[{'text': 'Such an icon💗💗', 'length': 14}, {'text': '@trashisfortossers 🙌❤️', 'length': 22}, {'text': '👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾', 'length': 12}, {'text': '😍😍😍', 'length': 3}, {'text': 'Omg,u looks so beautiful', 'length': 24}, {'text': 'Hero energy for real.', 'length': 21}, {'text': '😍😍😍', 'length': 3}]"
Eyes on me.,<Post CbgDaaIvngq>,2437,16,[],24/03/22,Eyes on me. Deadstock eyelet is here.,37,"[{'text': 'When will the little white cardigan that’s paired with the Logan Ultra High Rise Wide Leg Jean be available???? I need it', 'length': 121}, {'text': 'You mislead your customers by claiming that duties and taxes are included. I had to pay customs.', 'length': 96}, {'text': 'Love it! ❤️', 'length': 11}, {'text': '❣️', 'length': 2}, {'text': '😍😍😍', 'length': 3}, {'text': 'Loveee 😍😍', 'length': 9}, {'text': '😍😍😍', 'length': 3}, {'text': '🤍🤍', 'length': 2}, {'text': 'Wprowadzacie klientów w błąd twierdząc że cła i podatki są wliczone. Musiałam zapłacić cło.', 'length': 91}, {'text': '❤️', 'length': 2}, {'text': 'I received my blouse. Fitting and sizing is ridiculous. At least 3 sizes in one item. Pictures has nothing to do with reality. I have to  deal with losing part my money for ordering from US. Never again', 'length': 202}]"
Everyone got the,<Post Cbdx8oGJlOR>,4960,22,[],23/03/22,Everyone got the Ref memo.,26,"[{'text': '😍😍😍😍', 'length': 4}, {'text': 'Any plans on bringing the Doutzen Dress back?', 'length': 45}, {'text': 'Well my foot made it into image 3! 😆 thanks for having me! Xo', 'length': 61}, {'text': 'melodie!! 🖤 such a good dress', 'length': 29}, {'text': '😍', 'length': 1}, {'text': 'Ok perfection', 'length': 13}, {'text': 'Beautiful 💖🥰', 'length': 12}, {'text': 'I need it ALL 😍', 'length': 15}, {'text': '😍😍😍 🔥🔥🔥', 'length': 7}, {'text': 'Love all of it 🤍', 'length': 16}, {'text': '🌶🌶🌶🌶', 'length': 4}, {'text': 'Can I be at this party?!', 'length': 24}, {'text': 'We love a square toe', 'length': 20}, {'text': 'Oh nawrrrr! Cleoooo!', 'length': 20}, {'text': '😍😍😍 @danigschulz  te veo 😍🔥', 'length': 27}, {'text': '@reformation Are there any new plus styles on the horizion?', 'length': 59}, {'text': 'What do i have to do to get invited to one of these events @cucumbertime__ @btatea', 'length': 82}, {'text': ""I can't explain how you make me feel right now the joy in me is unexplainable I have made over $30,900 for the past a months through @bitcointraderkathy"", 'length': 152}]"
"Since 2015, we’ve",<Post CbamTh-JPkK>,2663,24,[],22/03/22,"Since 2015, we’ve helped restore over 561 million gallons of water by supporting projects across California and the Colorado River Basin. Celebrate World Water Day by finding out how you can save water at the link up top.",221,"[{'text': 'does anyone happen to know if the black of the mason pant and the black of the devin vest are the same? would love to pair them ❤️', 'length': 130}, {'text': 'Can you add the ability to review products to your website?', 'length': 59}, {'text': '😍😍😍', 'length': 3}, {'text': '👏👏👏👏👏', 'length': 5}, {'text': 'So beautiful', 'length': 12}, {'text': '💧', 'length': 1}, {'text': 'Love this shot', 'length': 14}, {'text': '💙💙💙 love this shot', 'length': 18}, {'text': 'how very sustainable of you to only have a portion of your inventory above a size 12 🙃', 'length': 86}, {'text': 'Beautiful 👏 love 👉🏼 caption', 'length': 27}, {'text': 'Favorite brand', 'length': 14}, {'text': '❤️👏', 'length': 3}, {'text': '❤️❤️❤️❤️❤️❤️', 'length': 12}, {'text': 'I buy TONS OF Reformation.', 'length': 26}, {'text': 'Stop supporting the meat and dairy industries if you really wanna save water. It takes 1.8k to produce just 1 pound of meat.', 'length': 124}, {'text': '@reformation pls check d', 'length': 24}, {'text': '@reformation, why you make it sooo hard for people to return items? The returns are almost impossible to make: you do not send confirmation of the order to email, you do not send invoice in the package that would include the order number, you do not include the return label, you don’t have customer service phone number where people could call, no links to request the automated return label. Customers have to email you and wait days for the reply! It’s not as you advertise ‘ easy returns!’ , it’s the worst return experience that I ever encountered', 'length': 552}]"
When your fiance,<Post CbY01ctrLUJ>,7883,33,[],22/03/22,When your fiance says they don’t believe in global warming. What would make you leave the altar?,96,"[{'text': 'Why is Afterpay not working on Reformation website? It is absent from the checkout!!', 'length': 84}, {'text': 'When will the Zenni be available? 🥺🥺🥺', 'length': 37}, {'text': 'That he would vote for Trump', 'length': 28}, {'text': 'Your messaging is all over the place - first you glorify fast fashion by calling your brand the first to do fast fashion sustainably (what a joke) and now this! I have come to loathe this brand - the greenwashing is never ending.', 'length': 229}, {'text': 'When he needs you to immediately wire him thousands of dollars because his enemies are coming to get him', 'length': 104}, {'text': 'Well, that. And any other form of major unawareness 😂', 'length': 53}, {'text': 'Sadly most of it you find out about their character after you take the plunge', 'length': 77}, {'text': 'What a vibe', 'length': 11}, {'text': 'Lollllll', 'length': 8}, {'text': 'what would make me leave the altar would be if my (hypothetical) fiance said that fast fashion isnt bad for the enviroment', 'length': 122}, {'text': 'Hopefully you know all that before going to the altar 😂', 'length': 55}, {'text': '❤️', 'length': 2}, {'text': 'Obsessed!', 'length': 9}, {'text': 'Totallys', 'length': 8}, {'text': 'That he voted for Biden', 'length': 23}, {'text': 'Giving very much Carrie vibes 🔥', 'length': 31}, {'text': 'If he said he was a 🤡🍊 supporter!', 'length': 33}, {'text': 'Global warming is a psyop!', 'length': 26}, {'text': 'That I don’t need half and half in my coffee. Immediate proof that he does not value his life.', 'length': 94}, {'text': 'When he says women don’t belong in the military. Boy byyyyye', 'length': 60}, {'text': '🙄 why did you have to go all woke? Stick to dresses', 'length': 51}, {'text': 'Id leaveeeee', 'length': 12}, {'text': 'Took him 6 tries on any given wordle', 'length': 36}, {'text': '@chelseagreatbrittain', 'length': 21}, {'text': ""@caragiroday 🔥🔥🔥it's getting hot in hurrrrrrr"", 'length': 45}]"
Find the one.,<Post CbX_U-6JKeR>,6099,29,[],21/03/22,Find the one. As in the dress.,30,"[{'text': '😍😍', 'length': 2}, {'text': 'This is probably way too much for grad but a girl can dream @musher01 😍', 'length': 71}, {'text': 'Hello, do you have the Florina dress by any chance? 🙃', 'length': 53}, {'text': 'More options for extended sizes coming any time soon??', 'length': 54}, {'text': 'Can you guys please refund me? I sent back my item weeks ago. I’ve never had to deal with bad customer service until recently, you guys are better than this!', 'length': 157}, {'text': '@carlybumble fancy Ref dress for Italy 😲😲🤨', 'length': 42}, {'text': 'So disappointing to not see any new extended sizing and that most of the items are on waitlist', 'length': 94}, {'text': 'Love the last one!!😍🍃', 'length': 21}, {'text': 'Beautiful', 'length': 9}, {'text': 'Why the hell are you guys using that wedding video on your FB page to advertise your clothing????!!! Don’t you know that is footage from an abusive cult???! You should take that down immediately—-how dare you guys—-', 'length': 215}, {'text': 'will this be released in petite sizes?', 'length': 38}, {'text': 'Gorgeous cotton dress!', 'length': 22}, {'text': 'Number two just hits different! So classic 💕', 'length': 44}, {'text': 'Omg', 'length': 3}, {'text': '😍', 'length': 1}, {'text': 'Omg! Greek cities on the names of the dresses! 😍👏', 'length': 49}, {'text': 'Can you guys please make more petite options? ☺️', 'length': 48}, {'text': '😍😍😍', 'length': 3}, {'text': 'Please release more plus size options', 'length': 37}, {'text': 'The last one is so beautiful, r u going to make any midi dresses or tops with that print?', 'length': 89}, {'text': 'Omg the high neck!!!!', 'length': 21}, {'text': '@mead.baldwin', 'length': 13}]"
Stuff for all,<Post CbWRTUGDST8>,12723,91,[],21/03/22,Stuff for all those weddings you have to go to. Tomorrow.,57,"[{'text': 'This is disturbing…', 'length': 19}, {'text': 'Offf i dont think they knew abt this when they posted…', 'length': 54}, {'text': '😂😂 thanks for the reminder❤️', 'length': 28}, {'text': 'It’s a Viennese ball', 'length': 20}, {'text': 'I jered😮', 'length': 8}, {'text': 'Terrifyingly white', 'length': 18}, {'text': '@tiffspector', 'length': 12}, {'text': 'Can someone explain what’s controversial about this? Genuine question', 'length': 69}, {'text': '@al_geeee', 'length': 9}, {'text': '@btatea', 'length': 7}, {'text': '*sigh* idt this is giving what ya’ll were going for.', 'length': 52}, {'text': '@_arkiedonnelly', 'length': 15}, {'text': 'I really hate this', 'length': 18}, {'text': 'noooooooo', 'length': 9}, {'text': '@melia_summers jesus', 'length': 20}, {'text': 'I can’t wait 😍', 'length': 14}, {'text': 'Vienna?', 'length': 7}, {'text': 'Wth', 'length': 3}, {'text': '@liannekoekepanne en @annecharlottevdb in Marroc', 'length': 48}, {'text': ""Guys, it's a prom.. not a cult"", 'length': 30}, {'text': 'It is giving me severe anxiety', 'length': 30}, {'text': '@carin.not.a.karen figured you may like this. Reminds me of the cookies you love.', 'length': 81}, {'text': 'Um I was just making a board for one …', 'length': 38}, {'text': 'There’s that one bride that’s not getting the turns. Keep👏up👏sweetheart 👏', 'length': 73}, {'text': '@eggs.tyrone', 'length': 12}, {'text': '@ready_to_dare', 'length': 14}, {'text': 'Right when I need it 🙌', 'length': 22}, {'text': '👏', 'length': 1}, {'text': 'Please bring back the green Maize heel so I can wear it for my wedding day, thanks ❤️❤️❤️❤️', 'length': 91}, {'text': 'This hurts my eyes! 🤪', 'length': 21}, {'text': 'Debutant Ball.😍', 'length': 15}, {'text': '@kimberly__michelle_ 😱', 'length': 22}, {'text': '@vanessaboulton 🤯', 'length': 17}, {'text': 'This footage is from an ABUsIVe cult !! Take it down!!!!!!!', 'length': 59}, {'text': 'Reformation is a horrible brand!!!!!', 'length': 36}, {'text': 'A little tone dead', 'length': 18}, {'text': '@veronicastanford @miljamin27 @jenni_fine @heidisorensen did I tell you we’re doing this btw?', 'length': 93}, {'text': 'But it is wedding season after all 😂 @lilynewmankelly', 'length': 53}, {'text': 'What am I watching? Mike Jones, please help!', 'length': 44}, {'text': 'Y’all really have never heard of a Debutant Ball??', 'length': 50}, {'text': 'Opernball in Vienna', 'length': 19}, {'text': '@josephinenessmann this bodes well for you doesn’t it!!!!!', 'length': 58}, {'text': '@chloeorwhatever', 'length': 16}, {'text': 'stamped muppets show', 'length': 20}, {'text': '@gurogjerdrum', 'length': 13}, {'text': ""Isn't this a debutante ball? The whole coming out into society party thing?"", 'length': 75}, {'text': 'obviously none of you have seen gossip girl', 'length': 43}, {'text': '😂', 'length': 1}, {'text': '@jimmconroy me @ cotillion 🔊🔊', 'length': 29}]"
